Price,Bedroom_qty,Bathroom_qty,Floor_size,Address,City_region,City,List_type,Date,Land_width,Land_depth
"$2,349,000 ",3,3,2207,3827 Lewister Road,Edgemont,North Vancouver,House,7/20/2021,77,178
"$3,800,000 ",0,,,Lt.1 20800 40 Avenue,Brookswood,Langley,Land/Lot,7/20/2021,131,310
"$540,000 ",2,1,800,302 8558 202b Street,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$999,000 ",4,3,2039,2391 Wakefield Drive,Willoughby Heights,Langley,House,7/20/2021,40,100
"$1,680,000 ",3,2,2180,22016 96 Avenue,Fort Langley,Langley,House,7/20/2021,,
"$3,288,800 ",6,6,8071,574 252 Street,Otter District,Langley,House,7/20/2021,,
"$829,900 ",3,3,1371,100 20150 81 Avenue,Willoughby Heights,Langley,Townhouse,7/20/2021,,
"$1,788,000 ",7,4,3572,24846 56 Avenue,Salmon River,Langley,House,7/20/2021,176,142
"$1,285,000 ",2,3,1070,303 133 E 8th Avenue,Mount Pleasant East,Vancouver,Apt/Condo,7/20/2021,,
"$1,175,000 ",2,2,1105,1 1155 W 10 Avenue,Fairview,Vancouver,Townhouse,7/20/2021,,
"$1,175,000 ",3,3,1240,436 E 44th Avenue,Fraser East,Vancouver,Duplex,7/20/2021,,
"$585,000 ",1,1,658,404 233 Abbott Street,Downtown West,Vancouver,Apt/Condo,7/20/2021,,
"$499,800 ",1,1,634,305 2150 Brunswick Street,Mount Pleasant East,Vancouver,Apt/Condo,7/20/2021,,
"$1,148,000 ",2,2,1097,704 445 W 2nd Avenue,False Creek,Vancouver,Apt/Condo,7/20/2021,,
"$798,000 ",2,2,1018,307 3289 Riverwalk Avenue,South Marine,Vancouver,Apt/Condo,7/20/2021,,
"$5,280,000 ",10,8,6711,2812 Yukon Street,Mount Pleasant West,Vancouver,House,7/20/2021,125,100
"$575,000 ",1,1,780,221 2640 Fromme Road,Lynn Valley,North Vancouver,Apt/Condo,7/20/2021,,
"$599,000 ",1,1,573,402 1210 E 27th Street,Lynn Valley,North Vancouver,Apt/Condo,7/20/2021,,
"$829,000 ",2,2,1297,307 1144 Strathaven Drive,Northlands,North Vancouver,Apt/Condo,7/20/2021,,
"$2,649,000 ",6,6,4002,3695 Campbell Avenue,Lynn Valley,North Vancouver,House,7/20/2021,50,132
"$788,000 ",2,2,819,903 120 W 16th Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$720,000 ",1,1,753,309 2780 Valley Centre Avenue,Lynn Valley,North Vancouver,Apt/Condo,7/20/2021,,
"$499,000 ",2,1,761,107 2004 Fullerton Avenue,Pemberton,North Vancouver,Apt/Condo,7/20/2021,,
"$1,049,000 ",3,3,2140,2976 Mt Seymour Parkway,Northlands,North Vancouver,Townhouse,7/20/2021,,
"$998,000 ",3,3,1648,3 1576 Tatlow Avenue,Norgate,North Vancouver,Townhouse,7/20/2021,,
"$998,800 ",2,2,1557,19 8555 209 Street,Walnut Grove,Langley,Townhouse,7/20/2021,,
"$1,399,000 ",5,4,3339,22 7891 211 Street,Willoughby Heights,Langley,House,7/20/2021,43,78
"$2,197,777 ",3,4,1837,6471 267 Street,Glen Valley,Langley,House,7/20/2021,368,109
"$560,000 ",2,2,890,507 20376 86 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$439,000 ",2,1,764,102 19940 Brydon Crescent,Langley City,Langley,Apt/Condo,7/20/2021,,
"$354,900 ",1,1,718,110 5765 Glover Road,Langley City,Langley,Apt/Condo,7/20/2021,,
"$6,999,000 ",3,5,6000,447 232 Street,Campbell Valley,Langley,House,7/20/2021,109,2272
"$4,500,000 ",4,4,3683,22133 61 Avenue,Salmon River,Langley,House,7/20/2021,367,911
"$1,200,000 ",2,2,1133,22996 Fraser Highway,Campbell Valley,Langley,House,7/20/2021,,
"$1,495,000 ",6,5,2916,27053 29 Avenue,Aldergrove,Langley,House,7/20/2021,61,87
"$568,000 ",1,1,680,1407 3520 Crowley Drive,Collingwood,Vancouver,Apt/Condo,7/20/2021,,
"$799,000 ",1,1,762,107 2020 W 12th Avenue,Kitsilano,Vancouver,Apt/Condo,7/20/2021,,
"$1,478,000 ",2,2,1149,201 4988 Cambie Street,Cambie,Vancouver,Apt/Condo,7/20/2021,,
"$1,279,900 ",3,3,1502,Th2 237 Ridgeway Street,Lower Lonsdale,North Vancouver,Townhouse,7/20/2021,,
"$1,099,000 ",2,2,848,311 175 Victory Ship Way,Lower Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$6,290,000 ",3,1,1460,4093 216 Street,Murrayville,Langley,House,7/20/2021,901,1077
"$1,988,800 ",6,6,3602,5040 205a Street,Langley City,Langley,House,7/20/2021,60,100
"$849,900 ",3,3,1416,107 20150 81 Avenue,Willoughby Heights,Langley,Townhouse,7/20/2021,,
"$1,688,000 ",4,2,2004,10699 Rosebrook Road,South Arm,Richmond,House,7/20/2021,60,100
"$679,900 ",1,2,758,219 6168 London Road,Steveston South,Richmond,Apt/Condo,7/20/2021,,
"$640,000 ",2,2,994,267 9100 Ferndale Road,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$2,088,000 ",3,3,2064,9432 Kingsley Crescent,Ironwood,Richmond,House,7/20/2021,,
"$1,048,600 ",3,3,1984,5 7680 Gilbert Road,Brighouse,Richmond,Townhouse,7/20/2021,,
"$589,900 ",2,2,792,336 5600 Andrews Road,Steveston South,Richmond,Apt/Condo,7/20/2021,,
"$768,800 ",2,2,827,716 8833 Hazelbridge Way,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$3,650,000 ",6,5,3707,10288 Bissett Drive,Mcnair,Richmond,House,7/20/2021,117,70
"$798,000 ",2,2,1215,605 5860 Dover Crescent,Riverdale,Richmond,Apt/Condo,7/20/2021,,
"$699,000 ",4,3,1542,33 22800 Windsor Court,Hamilton,Richmond,Townhouse,7/20/2021,,
"$459,000 ",2,1,883,118 7431 Minoru Boulevard,Brighouse South,Richmond,Apt/Condo,7/20/2021,,
"$1,588,000 ",3,3,1806,101 5151 Brighouse Way,Brighouse,Richmond,Townhouse,7/20/2021,,
"$899,000 ",2,2,933,901 8833 Hazelbridge Way,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$23,000,000 ",2,1,1200,8200 Leslie Road,West Cambie,Richmond,House,7/20/2021,66,135
"$2,888,000 ",5,4,4184,6491 Chelmsford Street,Granville,Richmond,House,7/20/2021,,
"$1,680,000 ",5,4,2344,9206 Patterson Road,West Cambie,Richmond,House,7/20/2021,33,122
"$498,000 ",2,1,745,1201 8111 Anderson Road,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$633,000 ",2,1,742,401 10177 River Drive,Bridgeport,Richmond,Apt/Condo,7/20/2021,,
"$1,599,900 ",4,4,2459,10900 Seamount Road,Ironwood,Richmond,House,7/20/2021,,
"$968,800 ",2,2,999,1509 833 Seymour Street,Downtown West,Vancouver,Apt/Condo,7/20/2021,,
"$2,499,800 ",7,5,3650,615 E 63rd Avenue,South Vancouver,Vancouver,House,7/20/2021,,
"$1,049,000 ",2,2,1019,706 3188 Riverwalk Avenue,South Marine,Vancouver,Apt/Condo,7/20/2021,,
"$1,860,000 ",3,3,3191,4177 Staulo Crescent,University (Ubc),Vancouver,House,7/20/2021,80,124
"$4,380,000 ",5,5,3650,2298 W 18th Avenue,Arbutus,Vancouver,House,7/20/2021,50,122
"$860,000 ",1,1,984,311 651 W 45th Avenue,Oakridge,Vancouver,Apt/Condo,7/20/2021,,
"$2,398,000 ",3,3,2107,3706 W 29th Avenue,Dunbar,Vancouver,House,7/20/2021,33,130
"$5,980,000 ",3,4,2895,1100 9 Smithe Mews,Yaletown,Vancouver,Apt/Condo,7/20/2021,,
"$729,900 ",1,1,654,1503 125 E 14th Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$698,000 ",1,1,765,207 175 W 2nd Street,Lower Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$1,589,000 ",4,3,2502,2920 Hoskins Road,Westlynn Terrace,North Vancouver,House,7/20/2021,,
"$2,318,000 ",6,4,2951,5411 Cliffridge Avenue,Canyon Heights,North Vancouver,House,7/20/2021,67,140
"$908,000 ",2,2,801,406 108 E 8th Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$1,779,000 ",4,3,1811,2052 Mahon Avenue,Central Lonsdale,North Vancouver,House,7/20/2021,33,120
"$530,000 ",2,2,856,107 960 Lynn Valley Road,Lynn Valley,North Vancouver,Apt/Condo,7/20/2021,,
"$1,895,000 ",3,4,2712,352 E 12th Street,Central Lonsdale,North Vancouver,Duplex,7/20/2021,,
"$1,799,000 ",5,3,2472,4436 Derby Place,Forest Hills,North Vancouver,House,7/20/2021,80,0
"$527,500 ",2,2,866,A203 20487 65 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$789,000 ",3,3,1672,81 20487 65 Avenue,Willoughby Heights,Langley,Townhouse,7/20/2021,,
"$778,000 ",3,3,1672,80 20487 65 Avenue,Willoughby Heights,Langley,Townhouse,7/20/2021,,
"$3,290,000 ",3,3,1912,7112 207 Street,Willoughby Heights,Langley,House,7/20/2021,,
"$1,149,000 ",4,3,2274,20366 89a Avenue,Walnut Grove,Langley,House,7/20/2021,54,94
"$2,289,999 ",8,8,5612,19716 31b Avenue,Aldergrove,Langley,House,7/20/2021,60,125
"$439,800 ",2,1,960,113 19835 64 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$1,749,900 ",6,6,4055,8353 209b Street,Willoughby Heights,Langley,House,7/20/2021,,
"$1,599,000 ",6,6,3672,20668 76b Avenue,Willoughby Heights,Langley,House,7/20/2021,36,99
"$859,000 ",1,1,668,2501 1028 Barclay Street,West End,Vancouver,Apt/Condo,7/20/2021,,
"$624,900 ",1,1,614,411 417 Great Northern Way,Strathcona,Vancouver,Apt/Condo,7/20/2021,,
"$1,299,000 ",2,2,1033,3005 928 Homer Street,Yaletown,Vancouver,Apt/Condo,7/20/2021,,
"$1,880,000 ",2,2,1327,301 1102 Hornby Street,Downtown West,Vancouver,Apt/Condo,7/20/2021,,
"$799,900 ",2,2,1062,502 930 Cambie Street,Yaletown,Vancouver,Apt/Condo,7/20/2021,,
"$979,000 ",2,2,816,804 1239 W Georgia Street,Coal Harbour,Vancouver,Apt/Condo,7/20/2021,,
"$649,000 ",2,2,744,202 4882 Slocan Street,Collingwood,Vancouver,Apt/Condo,7/20/2021,,
"$999,000 ",2,2,1010,708 1328 Homer Street,Yaletown,Vancouver,Apt/Condo,7/20/2021,,
"$7,218,000 ",4,2,2304,203 SW Marine Drive,Marpole,Vancouver,House,7/20/2021,,
"$999,900 ",2,2,1024,506 680 Seylynn Crescent,Lynnmour,North Vancouver,Apt/Condo,7/20/2021,,
"$570,000 ",3,3,1750,Lot 26 Copperpoint Way,Indian River,North Vancouver,House,7/20/2021,,
"$780,000 ",1,1,700,606 199 Victory Ship Way,Lower Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$599,000 ",2,2,1147,1193 Lillooet Road,Lynnmour,North Vancouver,Apt/Condo,7/20/2021,,
"$405,000 ",1,1,629,308 160 E 19th Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$1,800,000 ",3,2,1812,1208 Rosewood Cres.,Norgate,North Vancouver,House,7/20/2021,,
"$648,000 ",1,1,628,312 715 W 15th Street,Mosquito Creek,North Vancouver,Apt/Condo,7/20/2021,,
"$1,548,888 ",0,,,1197 Dempsey Road,Lynn Valley,North Vancouver,Land/Lot,7/20/2021,70,0
"$449,000 ",1,1,627,206 360 E 2nd Street,Lower Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$1,599,000 ",6,6,3672,20644 76b Avenue,Willoughby Heights,Langley,House,7/20/2021,36,99
"$2,899,000 ",0,,,26164 16 Avenue,Otter District,Langley,Land/Lot,7/20/2021,666,1294
"$974,900 ",4,4,2089,2 20261 72b Avenue,Willoughby Heights,Langley,Townhouse,7/20/2021,,
"$1,300,000 ",4,2,2289,27096 28 Avenue,Aldergrove,Langley,House,7/20/2021,96,88
"$630,000 ",3,2,1127,208 5638 201a Street,Langley City,Langley,Apt/Condo,7/20/2021,,
"$2,999,500 ",3,4,3093,21975 100 Avenue,Fort Langley,Langley,House,7/20/2021,,
"$5,200,000 ",3,2,2298,7333 206a Street,Willoughby Heights,Langley,House,7/20/2021,190,219
"$2,650,000 ",3,1,2864,20059 24 Avenue,Brookswood,Langley,House,7/20/2021,100,248
"$664,000 ",3,2,1257,214 2250 SE Marine Drive,South Marine,Vancouver,Apt/Condo,7/20/2021,,
"$899,000 ",1,1,735,1507 455 Beach Crescent,Yaletown,Vancouver,Apt/Condo,7/20/2021,,
"$2,988,000 ",10,8,3437,2996 E 6th Avenue,Renfrew,Vancouver,House,7/20/2021,33,122
"$668,800 ",1,1,668,111 221 E 3rd Street,Lower Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$760,000 ",2,2,833,214 119 W 22nd Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$3,895,000 ",5,8,7203,349 198 Street,Campbell Valley,Langley,House,7/20/2021,105,323
"$2,850,000 ",3,3,1646,20156 28 Avenue,Brookswood,Langley,House,7/20/2021,,
"$430,000 ",1,1,726,601 6631 Minoru Boulevard,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$698,000 ",2,2,865,621 7008 River Parkway,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$619,000 ",2,2,932,117 8180 Jones Road,Brighouse South,Richmond,Apt/Condo,7/20/2021,,
"$207,000 ",2,1,500,2 4485 W River Road,Riverdale,Richmond,House,7/20/2021,,
"$698,000 ",2,2,862,805 5068 Kwantlen Street,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$1,088,000 ",3,2,1355,211 6233 London Road,Steveston South,Richmond,Apt/Condo,7/20/2021,,
"$2,288,000 ",4,5,3297,10050 Railway Avenue,Steveston North,Richmond,House,7/20/2021,40,100
"$3,458,000 ",5,6,4019,4880 Pendlebury Road,Boyd Park,Richmond,House,7/20/2021,66,140
"$580,000 ",1,1,618,616 8800 Hazelbridge Way,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$699,900 ",3,3,1438,301 8300 General Currie Road,Brighouse South,Richmond,Townhouse,7/20/2021,,
"$808,000 ",2,2,841,721 3300 Ketcheson Road,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$699,000 ",1,1,555,710 8199 Capstan Way,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$768,000 ",2,2,930,223 9551 Alexandra Road,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$839,800 ",3,2,1067,307 10788 No. 5 Road,Ironwood,Richmond,Apt/Condo,7/20/2021,,
"$2,250,000 ",0,,,13951 Blundell Road,East Richmond,Richmond,Land/Lot,7/20/2021,169,390
"$798,000 ",4,2,1420,1505 6611 Cooney Road,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$880,000 ",2,3,1170,308 6077 London Road,Steveston South,Richmond,Apt/Condo,7/20/2021,,
"$679,000 ",2,2,1150,129 8520 General Currie Road,Brighouse South,Richmond,Apt/Condo,7/20/2021,,
"$14,498,600 ",5,5,7800,22522 Telegraph Trail,Fort Langley,Langley,House,7/20/2021,3347,1095
"$3,499,000 ",3,4,4498,4017 213a Street,Brookswood,Langley,House,7/20/2021,154,257
"$3,898,600 ",5,7,6615,22041 86a Avenue,Fort Langley,Langley,House,7/20/2021,57,376
"$1,499,000 ",5,3,2382,21772 18 Avenue,Campbell Valley,Langley,House,7/20/2021,99,150
"$1,299,000 ",5,3,2179,21247 89 Avenue,Walnut Grove,Langley,House,7/20/2021,,
"$2,499,000 ",0,,,Lt.2 9857 Mckinnon Crescent,Fort Langley,Langley,Land/Lot,7/20/2021,364,626
"$2,495,000 ",4,1,2800,2433 232 Street,Campbell Valley,Langley,House,7/20/2021,,
"$998,900 ",0,,,27122 24a Avenue,Aldergrove,Langley,Land/Lot,7/20/2021,60,132
"$7,800,000 ",5,8,9740,10372 Mckinnon Crescent,Fort Langley,Langley,House,7/20/2021,,
"$5,399,000 ",4,5,7518,9388 222 Street,Fort Langley,Langley,House,7/20/2021,141,17
"$1,149,900 ",2,2,1000,3126 271 Street,Aldergrove,Langley,House,7/20/2021,,
"$3,800,000 ",6,5,4431,22470 64 Avenue,Salmon River,Langley,House,7/20/2021,,
"$568,000 ",2,2,867,313 20712 82 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$2,350,000 ",8,7,5536,4770 209 Street,Langley City,Langley,House,7/20/2021,52,166
"$5,300,000 ",2,1,2202,6256 228 Street,Salmon River,Langley,House,7/20/2021,671,639
"$484,000 ",2,2,738,B117 20834 80 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$7,800,000 ",4,4,5209,2866 256 Street,Otter District,Langley,House,7/20/2021,,
"$1,999,000 ",7,7,5193,19766 70 Avenue,Willoughby Heights,Langley,House,7/20/2021,60,35
"$779,000 ",3,2,1183,109 20325 85 Avenue,Walnut Grove,Langley,Apt/Condo,7/20/2021,,
"$2,598,800 ",3,3,3381,890 256 Street,Otter District,Langley,House,7/20/2021,222,1058
"$769,900 ",2,1,737,207 8188 Fraser Street,South Vancouver,Vancouver,Apt/Condo,7/20/2021,,
"$1,199,000 ",3,3,1305,1071 E Pender Street,Strathcona,Vancouver,Townhouse,7/20/2021,,
"$6,103,666 ",4,6,3209,236 W 64th Avenue,Marpole,Vancouver,House,7/20/2021,33,160
"$1,999,880 ",2,2,1115,603 323 Jervis Street,Coal Harbour,Vancouver,Apt/Condo,7/20/2021,,
"$779,900 ",2,1,737,703 8181 Chester Street,South Vancouver,Vancouver,Apt/Condo,7/20/2021,,
"$789,900 ",2,2,765,417 8181 Chester Street,South Vancouver,Vancouver,Apt/Condo,7/20/2021,,
"$689,900 ",2,1,650,201 8181 Chester Street,South Vancouver,Vancouver,Apt/Condo,7/20/2021,,
"$2,799,000 ",5,3,3005,2615 W 2nd Avenue,Kitsilano,Vancouver,House,7/20/2021,33,129
"$2,098,800 ",2,2,1286,202 717 W 17th Avenue,Cambie,Vancouver,Apt/Condo,7/20/2021,,
"$579,000 ",1,1,525,2606 5515 Boundary Road,Collingwood,Vancouver,Apt/Condo,7/20/2021,,
"$1,499,000 ",4,3,2250,7355 Prince Albert Street,South Vancouver,Vancouver,House,7/20/2021,31,116
"$1,100,000 ",2,2,1135,507 1328 Homer Street,Yaletown,Vancouver,Apt/Condo,7/20/2021,,
"$2,238,000 ",2,2,1540,803 1236 Bidwell Street,West End,Vancouver,Apt/Condo,7/20/2021,,
"$1,088,000 ",3,3,1339,5512 Dundee Street,Collingwood,Vancouver,House,7/20/2021,,
"$1,650,000 ",2,2,1086,2205 1033 Marinaside Crescent,Yaletown,Vancouver,Apt/Condo,7/20/2021,,
"$1,088,000 ",3,3,2188,10 6600 Lucas Road,Woodwards,Richmond,Townhouse,7/20/2021,,
"$2,599,000 ",5,5,2694,4780 Fortune Avenue,Steveston North,Richmond,House,7/20/2021,44,110
"$888,000 ",3,3,1742,195 8333 Jones Road,Brighouse South,Richmond,Townhouse,7/20/2021,,
"$275,000 ",2,1,754,315 6340 Buswell Street,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$1,998,000 ",5,3,2325,4151 Blundell Road,Quilchena,Richmond,House,7/20/2021,66,135
"$4,280,000 ",5,6,3355,7431 Schaefer Avenue,Broadmoor,Richmond,House,7/20/2021,60,117
"$1,999,000 ",3,2,1462,9231 Steveston Highway,South Arm,Richmond,House,7/20/2021,71,120
"$1,990,000 ",4,2,1296,9171 Steveston Highway,South Arm,Richmond,House,7/20/2021,,
"$1,999,000 ",4,2,1582,9211 Steveston Highway,South Arm,Richmond,House,7/20/2021,71,120
"$1,949,000 ",5,2,2428,1968 Whitman Avenue,Blueridge,North Vancouver,House,7/20/2021,62,100
"$919,000 ",2,2,967,215 170 W 1st Street,Lower Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$820,000 ",2,2,817,219 108 E 8th Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$2,999,800 ",6,7,4900,326 E 17th Street,Central Lonsdale,North Vancouver,House,7/20/2021,49,146
"$1,550,000 ",3,2,1298,1692 Sowden Street,Norgate,North Vancouver,House,7/20/2021,,
"$1,749,000 ",4,4,2198,241 W Keith Road,Lower Lonsdale,North Vancouver,Duplex,7/20/2021,,
"$928,000 ",2,2,801,306 108 E 8th Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$1,398,000 ",5,2,1797,1886 E 49 Avenue,Killarney,Vancouver,House,7/20/2021,33,115
"$728,000 ",1,1,657,1201 610 Granville Street,Downtown West,Vancouver,Apt/Condo,7/20/2021,,
"$799,000 ",1,1,880,102 1450 Pennyfarthing Drive,False Creek,Vancouver,Apt/Condo,7/20/2021,,
"$9,238,000 ",6,5,5449,6476 Blenheim Street,Southlands,Vancouver,House,7/20/2021,132,165
"$1,999,000 ",6,5,3131,3191 Sedgemond Place,Seafair,Richmond,House,7/20/2021,,
"$1,798,000 ",3,2,1455,7200 Williams Road,Broadmoor,Richmond,House,7/20/2021,,
"$3,760,000 ",5,6,3836,6120 Azure Road,Granville,Richmond,House,7/20/2021,95,115
"$585,000 ",2,2,855,324 12639 No. 2 Road,Steveston South,Richmond,Apt/Condo,7/20/2021,,
"$298,000 ",3,1,1057,213 7240 Lindsay Road,Granville,Richmond,Apt/Condo,7/20/2021,,
"$2,388,000 ",4,5,3500,8640 No 2 Road,Woodwards,Richmond,House,7/20/2021,50,150
"$245,000 ",2,1,834,212 7240 Lindsay Road,Granville,Richmond,Apt/Condo,7/20/2021,,
"$1,699,000 ",5,2,1910,3671 Francis Road,Seafair,Richmond,House,7/20/2021,66,107
"$638,800 ",2,1,710,807 5619 Cedarbridge Way,Brighouse,Richmond,Apt/Condo,7/20/2021,,
"$588,000 ",1,1,565,1602 3333 Sexsmith Road,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$705,000 ",2,2,944,205 188 W 29th Street,Upper Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$679,900 ",2,2,980,608 2020 Fullerton Avenue,Pemberton,North Vancouver,Apt/Condo,7/20/2021,,
"$1,990,000 ",6,5,3150,3010 Capilano Road,Capilano,North Vancouver,House,7/20/2021,,
"$1,699,000 ",7,2,2498,411 E Keith Road,Lower Lonsdale,North Vancouver,House,7/20/2021,49,143
"$3,980,000 ",0,,,2000 Wolfe Street,Central Lonsdale,North Vancouver,Land/Lot,7/20/2021,254,344
"$1,550,000 ",3,3,2308,4 233 E 6th Street,Lower Lonsdale,North Vancouver,Townhouse,7/20/2021,,
"$1,888,000 ",3,2,1550,3129 Princess Avenue,Princess Park,North Vancouver,House,7/20/2021,,
"$799,000 ",2,2,1010,102 175 E 10th Street,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$1,388,000 ",3,2,1303,1907 680 Seylynn Crescent,Lynnmour,North Vancouver,Apt/Condo,7/20/2021,,
"$3,880,000 ",7,7,5159,955 Forest Hills Drive,Edgemont,North Vancouver,House,7/20/2021,93,115
"$2,588,000 ",6,6,4660,8600 No. 4 Road,Mclennan,Richmond,House,7/20/2021,66,120
"$899,000 ",2,2,993,1504 1555 Eastern Avenue,Central Lonsdale,North Vancouver,Apt/Condo,7/20/2021,,
"$3,795,000 ",6,7,5544,4309 Patterdale Drive,Canyon Heights,North Vancouver,House,7/20/2021,,
"$1,648,000 ",4,1,2200,851 Drayton Street,Calverhall,North Vancouver,House,7/20/2021,50,140
"$555,000 ",2,2,899,B315 20834 80 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$1,999,000 ",0,,,3730 208 Street,Brookswood,Langley,Land/Lot,7/20/2021,180,128
"$3,980,000 ",2,2,2781,1270 208 Street,Campbell Valley,Langley,House,7/20/2021,,
"$441,000 ",1,1,713,A207 20487 65 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$468,800 ",1,1,671,B218 20487 65 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$585,000 ",2,2,1093,A200 20487 65 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$483,000 ",2,2,738,A506 20834 80 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$395,000 ",1,1,595,A523 20834 80 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$1,888,000 ",2,1,2184,20712 Douglas Crescent,Langley City,Langley,House,7/20/2021,145,0
"$412,000 ",1,1,683,B124 20867 80 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$15,008,888 ",2,4,4699,2208 208 Street,Brookswood,Langley,House,7/20/2021,,
"$529,890 ",1,1,920,510 8538 203a Street,Brookswood,Langley,Apt/Condo,7/20/2021,,
"$680,000 ",3,2,1381,203 8538 203a Street,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$799,900 ",3,3,1435,20 19760 55 Avenue,Langley City,Langley,Townhouse,7/20/2021,,
"$349,900 ",2,1,822,205 5224 204 Street,Langley City,Langley,Apt/Condo,7/20/2021,,
"$4,200,000 ",0,,,20371 73a Avenue,Willoughby Heights,Langley,Land/Lot,7/20/2021,,
"$2,550,000 ",0,,,19890 16 Avenue,Campbell Valley,Langley,Land/Lot,7/20/2021,152,1
"$3,580,000 ",3,2,1800,21014 4 Avenue,Campbell Valley,Langley,House,7/20/2021,98,646
"$484,000 ",2,2,738,B319 20834 80 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$529,000 ",2,2,887,B402 20834 80 Avenue,Willoughby Heights,Langley,Apt/Condo,7/20/2021,,
"$1,998,000 ",4,3,2557,11531 Lapwing Crescent,Westwind,Richmond,House,7/20/2021,60,138
"$788,000 ",2,2,1100,213 4280 Moncton Street,Steveston South,Richmond,Apt/Condo,7/20/2021,,
"$2,288,000 ",6,3,3015,7371 Schaefer Avenue,Broadmoor,Richmond,House,7/20/2021,66,111
"$998,000 ",3,3,1125,11 8288 No. 1 Road,Boyd Park,Richmond,Townhouse,7/20/2021,,
"$2,958,000 ",5,6,3956,4751 Westminster Highway,Riverdale,Richmond,House,7/20/2021,69,118
"$2,580,000 ",3,2,2106,10871 Bamberton Drive,Broadmoor,Richmond,House,7/20/2021,93,110
"$1,239,900 ",4,4,1510,10 6017 No 4 Road,Mclennan North,Richmond,Townhouse,7/20/2021,,
"$699,000 ",2,2,915,211 9333 Tomicki Avenue,West Cambie,Richmond,Apt/Condo,7/20/2021,,
"$798,888 ",3,3,1251,1 10119 River Drive,Bridgeport,Richmond,Townhouse,7/20/2021,,
"$1,775,000 ",4,2,2675,859 Drayton Street,Calverhall,North Vancouver,House,7/20/2021,50,140
"$1,688,000 ",5,4,2221,7 756 Forsman Avenue,Lynnmour,North Vancouver,Townhouse,7/20/2021,,
"$1,298,000 ",3,3,1516,6 756 Forsman Avenue,Lynnmour,North Vancouver,Townhouse,7/20/2021,,
"$1,198,000 ",3,3,1348,4 756 Forsman Avenue,Lynnmour,North Vancouver,Townhouse,7/20/2021,,
"$2,495,000 ",5,2,2490,164 E Carisbrooke Road,Upper Lonsdale,North Vancouver,House,7/20/2021,50,132
